client_id,account_id,province,country,event_timestamp
2762,A00001245,Alberta,Canada,2022-07-25 23:54:24.280778
5200,A00001765,British Columbia,Canada,2022-07-17 20:05:39.280778
1782,A00000252,Quebec,Canada,2022-07-23 23:53:23.280778
2887,A00001314,Ontario,Canada,2022-07-17 01:03:46.280778
3337,A00000595,British Columbia,Canada,2022-07-20 01:57:19.280778
4803,A00002910,Newfoundland & Labrador,Canada,2022-07-25 17:31:54.280778
933,A00000373,Newfoundland & Labrador,Canada,2022-07-24 14:56:15.280778
140,A00002836,Alberta,Canada,2022-07-17 10:39:09.280778
4084,A00010440,Alberta,Canada,2022-07-18 10:42:10.280778
2480,A00001612,Newfoundland & Labrador,Canada,2022-07-17 06:04:00.280778
2927,A00002139,British Columbia,Canada,2022-07-18 21:39:44.280778
4612,A00003499,Quebec,Canada,2022-07-17 01:49:14.280778
3517,A00003344,Ontario,Canada,2022-07-20 17:41:35.280778
3542,A00002453,Quebec,Canada,2022-07-21 23:57:03.280778
2695,A00010679,Ontario,Canada,2022-07-23 08:05:34.280778
1910,A00009203,British Columbia,Canada,2022-07-17 15:19:07.280778
1406,A00000951,Quebec,Canada,2022-07-22 17:58:54.280778
1112,A00005481,British Columbia,Canada,2022-07-23 03:13:16.280778
3558,A00001810,Newfoundland & Labrador,Canada,2022-07-23 19:29:34.280778
3527,A00000182,Alberta,Canada,2022-07-23 20:26:10.280778
13576,A00002236,Quebec,Canada,2022-07-23 22:48:21.280778
1823,A00003559,Ontario,Canada,2022-07-23 17:36:39.280778
4409,A00000226,British Columbia,Canada,2022-07-23 14:11:47.280778
1586,A00002376,Quebec,Canada,2022-07-20 08:03:20.280778
3907,A00001704,Newfoundland & Labrador,Canada,2022-07-22 11:32:38.280778
2500,A00001589,Alberta,Canada,2022-07-23 04:45:25.280778
2047,A00000221,Alberta,Canada,2022-07-18 17:07:37.280778
5478,A00000388,Alberta,Canada,2022-07-15 02:03:54.280778
4347,A00010036,Ontario,Canada,2022-07-21 16:58:55.280778
4735,A00000363,British Columbia,Canada,2022-07-16 00:32:33.280778
2719,A00002722,Quebec,Canada,2022-07-19 01:58:04.280778
2652,A00006425,Alberta,Canada,2022-07-25 10:21:00.280778
1206,A00000278,Ontario,Canada,2022-07-20 20:47:10.280778
4627,A00000272,Ontario,Canada,2022-07-20 16:39:01.280778
5563,A00003864,Ontario,Canada,2022-07-18 13:06:41.280778
3327,A00005505,Quebec,Canada,2022-07-22 00:48:19.280778
3920,A00002519,British Columbia,Canada,2022-07-22 07:25:27.280778
1562,A00003380,Alberta,Canada,2022-07-22 16:44:06.280778
2453,A00000165,Newfoundland & Labrador,Canada,2022-07-20 09:02:05.280778
3346,A00000729,Ontario,Canada,2022-07-17 17:07:02.280778
10090,A00002078,British Columbia,Canada,2022-07-23 19:08:56.280778
11598,A00000351,British Columbia,Canada,2022-07-15 07:48:04.280778
1276,A00001752,Alberta,Canada,2022-07-19 10:12:33.280778
3499,A00003485,British Columbia,Canada,2022-07-24 16:04:20.280778
2717,A00001985,Newfoundland & Labrador,Canada,2022-07-25 01:06:12.280778
570,A00002935,Newfoundland & Labrador,Canada,2022-07-15 08:36:05.280778
3068,A00001361,Quebec,Canada,2022-07-18 18:24:14.280778
13673,A00009104,Quebec,Canada,2022-07-20 18:18:40.280778
8433,A00002901,Ontario,Canada,2022-07-21 04:05:04.280778
1491,A00002764,Ontario,Canada,2022-07-15 15:30:37.280778
228,A00003418,British Columbia,Canada,2022-07-25 16:19:07.280778
3505,A00001758,Alberta,Canada,2022-07-24 20:30:11.280778
2122,A00002954,Ontario,Canada,2022-07-20 00:41:24.280778
4760,A00002329,Ontario,Canada,2022-07-19 15:10:24.280778
3819,A00001030,Alberta,Canada,2022-07-20 02:55:55.280778
1128,A00001966,British Columbia,Canada,2022-07-20 12:55:25.280778
4710,A00000844,British Columbia,Canada,2022-07-22 14:30:01.280778
3609,A00003971,British Columbia,Canada,2022-07-18 14:02:27.280778
1247,A00002776,Quebec,Canada,2022-07-22 10:01:03.280778
1377,A00002809,Alberta,Canada,2022-07-18 04:53:20.280778
4416,A00000323,British Columbia,Canada,2022-07-23 02:05:58.280778
11461,A00000173,Ontario,Canada,2022-07-18 11:25:05.280778
3770,A00000644,Newfoundland & Labrador,Canada,2022-07-22 11:57:07.280778
9427,A00001673,Ontario,Canada,2022-07-25 21:38:09.280778
1255,A00001781,Newfoundland & Labrador,Canada,2022-07-15 22:25:25.280778
2235,A00001742,Ontario,Canada,2022-07-16 10:48:05.280778
46,A00002977,Quebec,Canada,2022-07-23 22:37:47.280778
3075,A00002736,Newfoundland & Labrador,Canada,2022-07-23 05:21:30.280778
1179,A00003017,Newfoundland & Labrador,Canada,2022-07-20 12:11:33.280778
4425,A00004458,Alberta,Canada,2022-07-24 00:42:43.280778
1384,A00003041,Alberta,Canada,2022-07-25 16:47:54.280778
389,A00005065,Quebec,Canada,2022-07-20 11:34:26.280778
1579,A00003495,Quebec,Canada,2022-07-22 13:22:55.280778
2617,A00001471,Newfoundland & Labrador,Canada,2022-07-24 09:29:21.280778
2625,A00003254,British Columbia,Canada,2022-07-15 18:03:38.280778
1127,A00004090,Quebec,Canada,2022-07-20 19:08:32.280778
626,A00003726,British Columbia,Canada,2022-07-15 01:01:15.280778
2075,A00001375,Newfoundland & Labrador,Canada,2022-07-17 20:53:11.280778
3677,A00002369,Newfoundland & Labrador,Canada,2022-07-18 18:43:10.280778
1568,A00001803,British Columbia,Canada,2022-07-19 08:11:33.280778
3105,A00001687,Newfoundland & Labrador,Canada,2022-07-17 19:55:14.280778
2250,A00003296,Newfoundland & Labrador,Canada,2022-07-25 16:54:36.280778
4164,A00001766,Quebec,Canada,2022-07-22 08:26:57.280778
11685,A00003367,Newfoundland & Labrador,Canada,2022-07-24 15:43:57.280778
1028,A00003110,Quebec,Canada,2022-07-19 11:53:51.280778
3610,A00003700,British Columbia,Canada,2022-07-19 05:56:15.280778
1957,A00010220,Alberta,Canada,2022-07-20 00:09:44.280778
9451,A00000456,British Columbia,Canada,2022-07-23 18:15:14.280778
2128,A00002803,British Columbia,Canada,2022-07-24 12:59:46.280778
10997,A00008713,Alberta,Canada,2022-07-21 22:18:54.280778
976,A00001253,British Columbia,Canada,2022-07-15 20:17:59.280778
1934,A00004537,Quebec,Canada,2022-07-16 17:01:26.280778
7814,A00000276,Newfoundland & Labrador,Canada,2022-07-23 13:37:16.280778
3596,A00000160,Alberta,Canada,2022-07-23 06:12:37.280778
3710,A00002257,Alberta,Canada,2022-07-20 18:40:00.280778
2094,A00003843,Newfoundland & Labrador,Canada,2022-07-20 21:33:08.280778
991,A00004301,British Columbia,Canada,2022-07-23 21:39:57.280778
2878,A00003594,Alberta,Canada,2022-07-23 23:18:13.280778
3420,A00000126,British Columbia,Canada,2022-07-18 20:20:58.280778
108,A00003368,British Columbia,Canada,2022-07-25 13:17:53.280778
2253,A00003255,Alberta,Canada,2022-07-22 18:54:05.280778
799,A00001799,Alberta,Canada,2022-07-25 00:36:47.280778
4751,A00000491,Quebec,Canada,2022-07-20 05:59:11.280778
4975,A00001291,Newfoundland & Labrador,Canada,2022-07-20 22:37:29.280778
1221,A00000803,Alberta,Canada,2022-07-17 03:31:29.280778
73,A00003725,British Columbia,Canada,2022-07-22 06:17:34.280778
914,A00001730,Newfoundland & Labrador,Canada,2022-07-22 12:29:22.280778
79,A00001980,British Columbia,Canada,2022-07-16 14:58:55.280778
3452,A00003942,British Columbia,Canada,2022-07-20 03:04:03.280778
1172,A00000774,Quebec,Canada,2022-07-19 18:03:02.280778
3011,A00000002,Quebec,Canada,2022-07-15 00:16:57.280778
2019,A00002924,Newfoundland & Labrador,Canada,2022-07-23 03:44:38.280778
961,A00005033,British Columbia,Canada,2022-07-17 04:29:27.280778
2732,A00001578,Quebec,Canada,2022-07-24 03:07:47.280778
1004,A00001611,Quebec,Canada,2022-07-22 08:26:53.280778
4189,A00005366,Alberta,Canada,2022-07-25 00:39:49.280778
402,A00001848,Ontario,Canada,2022-07-16 10:53:07.280778
1075,A00003886,Alberta,Canada,2022-07-18 11:57:30.280778
1742,A00011054,Ontario,Canada,2022-07-23 23:58:25.280778
84,A00002083,Ontario,Canada,2022-07-24 03:48:32.280778
5365,A00005952,Newfoundland & Labrador,Canada,2022-07-19 19:34:09.280778
5402,A00001834,Quebec,Canada,2022-07-18 07:55:53.280778
681,A00010257,Ontario,Canada,2022-07-18 05:33:00.280778
991,A00003061,Newfoundland & Labrador,Canada,2022-07-23 13:24:25.280778
1408,A00003792,British Columbia,Canada,2022-07-15 05:56:22.280778
827,A00001010,Alberta,Canada,2022-07-22 00:07:33.280778
2354,A00007274,Alberta,Canada,2022-07-19 11:54:47.280778
643,A00001071,Newfoundland & Labrador,Canada,2022-07-24 07:45:28.280778
3994,A00002679,Quebec,Canada,2022-07-25 20:01:03.280778
10988,A00003026,Ontario,Canada,2022-07-25 22:58:47.280778
2970,A00010233,Newfoundland & Labrador,Canada,2022-07-24 04:24:03.280778
163,A00001397,Alberta,Canada,2022-07-18 00:13:28.280778
2614,A00009037,Newfoundland & Labrador,Canada,2022-07-18 22:10:28.280778
2640,A00001196,British Columbia,Canada,2022-07-18 03:43:01.280778
2260,A00000696,Ontario,Canada,2022-07-23 22:41:16.280778
9,A00000798,Quebec,Canada,2022-07-19 08:14:41.280778
2860,A00001919,Ontario,Canada,2022-07-19 05:17:59.280778
2523,A00001090,Alberta,Canada,2022-07-16 20:18:18.280778
2394,A00009883,Quebec,Canada,2022-07-21 01:37:50.280778
3812,A00000090,British Columbia,Canada,2022-07-22 21:45:31.280778
1587,A00004318,Newfoundland & Labrador,Canada,2022-07-20 06:01:00.280778
673,A00003333,Quebec,Canada,2022-07-21 05:11:41.280778
4408,A00003653,British Columbia,Canada,2022-07-17 10:36:53.280778
2619,A00001093,Quebec,Canada,2022-07-24 08:49:42.280778
2485,A00003535,Newfoundland & Labrador,Canada,2022-07-19 22:11:56.280778
336,A00001586,Newfoundland & Labrador,Canada,2022-07-20 00:25:27.280778
1033,A00004484,British Columbia,Canada,2022-07-18 15:17:22.280778
359,A00003915,Alberta,Canada,2022-07-24 08:09:04.280778
582,A00003979,Ontario,Canada,2022-07-20 04:23:35.280778
1082,A00000656,Alberta,Canada,2022-07-17 15:34:19.280778
2658,A00001454,Newfoundland & Labrador,Canada,2022-07-20 08:10:05.280778
167,A00003280,British Columbia,Canada,2022-07-20 03:32:33.280778
3141,A00002256,British Columbia,Canada,2022-07-20 00:18:03.280778
7390,A00003588,Quebec,Canada,2022-07-24 04:26:55.280778
152,A00006062,Newfoundland & Labrador,Canada,2022-07-16 03:28:04.280778
2949,A00001566,Quebec,Canada,2022-07-22 00:49:41.280778
4518,A00002527,Ontario,Canada,2022-07-17 14:19:33.280778
6644,A00002440,Quebec,Canada,2022-07-15 04:06:51.280778
176,A00001349,Quebec,Canada,2022-07-22 20:24:00.280778
1811,A00001608,Newfoundland & Labrador,Canada,2022-07-16 15:43:54.280778
3500,A00004088,Ontario,Canada,2022-07-24 01:25:02.280778
1280,A00002919,Ontario,Canada,2022-07-24 19:17:27.280778
1818,A00001061,Alberta,Canada,2022-07-17 22:00:21.280778
2817,A00001446,British Columbia,Canada,2022-07-19 13:12:27.280778
148,A00003496,Ontario,Canada,2022-07-17 15:57:49.280778
10070,A00002753,British Columbia,Canada,2022-07-25 18:12:36.280778
11362,A00003550,Ontario,Canada,2022-07-17 22:21:31.280778
11517,A00003007,Newfoundland & Labrador,Canada,2022-07-22 02:26:04.280778
1101,A00003409,Quebec,Canada,2022-07-22 16:11:20.280778
267,A00001500,Newfoundland & Labrador,Canada,2022-07-15 21:35:47.280778
46,A00004078,Newfoundland & Labrador,Canada,2022-07-25 23:29:33.280778
3707,A00003812,Ontario,Canada,2022-07-20 04:15:57.280778
2207,A00003394,Ontario,Canada,2022-07-16 21:13:18.280778
4831,A00004119,Alberta,Canada,2022-07-15 08:56:59.280778
3066,A00003459,British Columbia,Canada,2022-07-15 02:34:33.280778
3434,A00002214,Alberta,Canada,2022-07-19 15:41:30.280778
3017,A00003480,Alberta,Canada,2022-07-21 04:07:28.280778
13915,A00000031,Quebec,Canada,2022-07-15 23:05:11.280778
501,A00002493,Newfoundland & Labrador,Canada,2022-07-21 06:17:08.280778
2225,A00001024,Alberta,Canada,2022-07-16 16:51:00.280778
4671,A00006856,British Columbia,Canada,2022-07-18 17:28:03.280778
946,A00002668,Ontario,Canada,2022-07-19 07:16:48.280778
3769,A00009790,Alberta,Canada,2022-07-22 16:22:02.280778
2465,A00000281,Quebec,Canada,2022-07-24 12:19:22.280778
291,A00003010,Newfoundland & Labrador,Canada,2022-07-18 05:26:22.280778
6789,A00002123,Quebec,Canada,2022-07-21 23:53:14.280778
3656,A00000525,British Columbia,Canada,2022-07-25 09:51:29.280778
13673,A00001918,Quebec,Canada,2022-07-19 12:48:34.280778
3658,A00001205,Newfoundland & Labrador,Canada,2022-07-18 05:09:24.280778
4569,A00001820,Newfoundland & Labrador,Canada,2022-07-18 06:55:28.280778
975,A00001677,Newfoundland & Labrador,Canada,2022-07-25 04:32:25.280778
2724,A00000819,Quebec,Canada,2022-07-15 12:04:46.280778
2204,A00001831,Ontario,Canada,2022-07-25 15:21:41.280778
1748,A00003016,Alberta,Canada,2022-07-25 09:28:05.280778
1775,A00002823,Alberta,Canada,2022-07-17 13:31:46.280778
2290,A00000375,Ontario,Canada,2022-07-20 22:22:29.280778
8510,A00002959,Quebec,Canada,2022-07-22 22:30:08.280778
624,A00010068,Quebec,Canada,2022-07-21 21:00:12.280778
3957,A00003425,British Columbia,Canada,2022-07-17 23:09:58.280778
5163,A00000080,British Columbia,Canada,2022-07-20 02:15:27.280778
5164,A00001557,Ontario,Canada,2022-07-20 06:37:32.280778
711,A00003602,Quebec,Canada,2022-07-22 14:59:26.280778
2549,A00002743,Alberta,Canada,2022-07-23 17:42:16.280778
208,A00003552,Quebec,Canada,2022-07-19 01:16:12.280778
3943,A00000314,Ontario,Canada,2022-07-24 17:57:14.280778
1644,A00000811,British Columbia,Canada,2022-07-22 08:09:14.280778
5699,A00002367,British Columbia,Canada,2022-07-24 00:03:57.280778
4177,A00001327,Alberta,Canada,2022-07-24 03:30:38.280778
931,A00000559,British Columbia,Canada,2022-07-24 02:48:08.280778
2512,A00000125,Alberta,Canada,2022-07-21 17:43:53.280778
10703,A00003511,Alberta,Canada,2022-07-25 10:38:22.280778
1871,A00001404,Newfoundland & Labrador,Canada,2022-07-20 15:40:18.280778
967,A00002509,Alberta,Canada,2022-07-24 07:31:03.280778
4837,A00001714,Quebec,Canada,2022-07-18 17:19:30.280778
3496,A00000677,British Columbia,Canada,2022-07-17 22:01:48.280778
745,A00003633,Alberta,Canada,2022-07-23 21:58:11.280778
2989,A00003337,Alberta,Canada,2022-07-22 10:10:36.280778
3473,A00004949,Quebec,Canada,2022-07-25 18:35:32.280778
3577,A00001645,Newfoundland & Labrador,Canada,2022-07-19 21:14:54.280778
2908,A00002824,Quebec,Canada,2022-07-20 10:49:03.280778
2864,A00003233,Quebec,Canada,2022-07-19 02:35:51.280778
2317,A00002539,British Columbia,Canada,2022-07-24 07:56:44.280778
4042,A00003196,Alberta,Canada,2022-07-24 08:35:01.280778
254,A00003936,Ontario,Canada,2022-07-20 22:46:33.280778
3791,A00002220,British Columbia,Canada,2022-07-22 05:21:31.280778
180,A00000496,Quebec,Canada,2022-07-20 19:55:39.280778
4406,A00004448,British Columbia,Canada,2022-07-21 14:33:05.280778
733,A00003718,Alberta,Canada,2022-07-25 11:03:23.280778
2393,A00003940,Newfoundland & Labrador,Canada,2022-07-21 06:00:17.280778
7434,A00001571,British Columbia,Canada,2022-07-19 04:21:56.280778
3279,A00000142,Ontario,Canada,2022-07-19 13:19:33.280778
1433,A00002798,British Columbia,Canada,2022-07-23 21:27:31.280778
1882,A00007465,British Columbia,Canada,2022-07-17 00:31:47.280778
2614,A00003558,Newfoundland & Labrador,Canada,2022-07-25 06:29:45.280778
13346,A00000473,British Columbia,Canada,2022-07-24 20:05:34.280778
4007,A00001638,Alberta,Canada,2022-07-15 18:12:00.280778
3631,A00001520,Newfoundland & Labrador,Canada,2022-07-17 15:02:18.280778
2060,A00003373,Quebec,Canada,2022-07-20 03:12:35.280778
2348,A00002614,British Columbia,Canada,2022-07-24 00:09:45.280778
3790,A00001835,Alberta,Canada,2022-07-17 22:08:41.280778
889,A00006950,Quebec,Canada,2022-07-25 09:26:27.280778
4611,A00004343,Alberta,Canada,2022-07-18 18:40:34.280778
13231,A00003999,British Columbia,Canada,2022-07-22 03:53:53.280778
3620,A00002300,Ontario,Canada,2022-07-19 09:26:39.280778
4529,A00002131,British Columbia,Canada,2022-07-18 17:32:06.280778
1520,A00001120,Alberta,Canada,2022-07-20 22:27:49.280778
2190,A00001856,Alberta,Canada,2022-07-23 08:39:58.280778
116,A00001832,Ontario,Canada,2022-07-17 06:12:05.280778
2646,A00002812,Alberta,Canada,2022-07-20 00:12:56.280778
4348,A00000217,British Columbia,Canada,2022-07-15 11:37:21.280778
5326,A00000828,British Columbia,Canada,2022-07-18 06:13:38.280778
190,A00002857,Ontario,Canada,2022-07-24 16:01:46.280778
1793,A00003064,British Columbia,Canada,2022-07-18 02:51:08.280778
1995,A00004427,Newfoundland & Labrador,Canada,2022-07-23 13:43:17.280778
5385,A00000563,Ontario,Canada,2022-07-21 12:38:17.280778
3486,A00001222,Quebec,Canada,2022-07-23 08:08:24.280778
3873,A00001615,Quebec,Canada,2022-07-15 08:42:21.280778
3085,A00003461,Newfoundland & Labrador,Canada,2022-07-19 09:58:44.280778
5398,A00000480,Alberta,Canada,2022-07-24 02:15:20.280778
4449,A00003793,Alberta,Canada,2022-07-24 12:08:47.280778
2098,A00000405,Newfoundland & Labrador,Canada,2022-07-25 06:46:55.280778
2086,A00002533,Newfoundland & Labrador,Canada,2022-07-23 03:57:33.280778
2537,A00010812,Quebec,Canada,2022-07-24 17:06:15.280778
4448,A00000439,Newfoundland & Labrador,Canada,2022-07-16 12:27:50.280778
9274,A00000626,British Columbia,Canada,2022-07-22 13:03:43.280778
378,A00001811,Quebec,Canada,2022-07-16 18:17:26.280778
2578,A00000600,Alberta,Canada,2022-07-18 23:54:46.280778
1736,A00002264,Ontario,Canada,2022-07-24 22:17:05.280778
12396,A00010005,Ontario,Canada,2022-07-16 00:20:40.280778
3708,A00001076,Newfoundland & Labrador,Canada,2022-07-24 20:16:06.280778
3815,A00002908,Quebec,Canada,2022-07-15 21:59:51.280778
4134,A00002045,Newfoundland & Labrador,Canada,2022-07-16 19:19:08.280778
11976,A00003646,Newfoundland & Labrador,Canada,2022-07-23 04:13:39.280778
1786,A00002327,Ontario,Canada,2022-07-23 20:53:58.280778
4621,A00001232,Quebec,Canada,2022-07-15 05:34:47.280778
4231,A00001973,Newfoundland & Labrador,Canada,2022-07-20 02:01:29.280778
4956,A00002038,Quebec,Canada,2022-07-21 22:58:18.280778
1098,A00009707,British Columbia,Canada,2022-07-20 04:45:15.280778
1051,A00000616,Newfoundland & Labrador,Canada,2022-07-15 16:23:39.280778
3220,A00003774,British Columbia,Canada,2022-07-23 23:40:55.280778
3413,A00002697,Alberta,Canada,2022-07-16 00:07:54.280778
1821,A00000926,Alberta,Canada,2022-07-15 13:39:32.280778
4062,A00000307,Alberta,Canada,2022-07-21 07:33:58.280778
4035,A00001042,British Columbia,Canada,2022-07-22 20:46:31.280778
1078,A00005283,Ontario,Canada,2022-07-21 18:31:46.280778
2926,A00008411,Newfoundland & Labrador,Canada,2022-07-21 10:46:31.280778
6936,A00001220,Newfoundland & Labrador,Canada,2022-07-17 13:53:06.280778
2585,A00002548,Quebec,Canada,2022-07-17 18:00:01.280778
1975,A00001351,British Columbia,Canada,2022-07-23 04:25:13.280778
1425,A00002072,British Columbia,Canada,2022-07-17 22:39:31.280778
4525,A00001021,Newfoundland & Labrador,Canada,2022-07-21 13:50:13.280778
1207,A00002791,British Columbia,Canada,2022-07-19 11:31:45.280778
2809,A00007674,Quebec,Canada,2022-07-16 22:28:03.280778
322,A00004237,British Columbia,Canada,2022-07-20 18:30:51.280778
1940,A00010915,Newfoundland & Labrador,Canada,2022-07-25 20:14:22.280778
1893,A00002299,Ontario,Canada,2022-07-25 11:09:20.280778
7723,A00000355,Newfoundland & Labrador,Canada,2022-07-24 08:40:53.280778
793,A00003162,Newfoundland & Labrador,Canada,2022-07-19 13:52:37.280778
2197,A00007894,Newfoundland & Labrador,Canada,2022-07-19 03:40:38.280778
8598,A00003053,Quebec,Canada,2022-07-21 12:36:46.280778
4129,A00002036,Newfoundland & Labrador,Canada,2022-07-25 18:11:20.280778
943,A00001054,Ontario,Canada,2022-07-16 21:52:33.280778
2728,A00002227,Ontario,Canada,2022-07-16 20:36:30.280778
1604,A00001895,Ontario,Canada,2022-07-22 22:24:39.280778
13803,A00001887,Ontario,Canada,2022-07-15 03:32:37.280778
3743,A00001248,British Columbia,Canada,2022-07-17 17:02:52.280778
405,A00003438,British Columbia,Canada,2022-07-24 17:58:54.280778
3056,A00002322,British Columbia,Canada,2022-07-20 13:18:03.280778
3073,A00000672,Quebec,Canada,2022-07-18 21:53:28.280778
368,A00000924,British Columbia,Canada,2022-07-25 00:32:59.280778
4804,A00000403,Newfoundland & Labrador,Canada,2022-07-24 16:39:07.280778
2188,A00002225,Ontario,Canada,2022-07-18 11:50:46.280778
4446,A00000450,Quebec,Canada,2022-07-18 21:59:20.280778
3967,A00002140,Newfoundland & Labrador,Canada,2022-07-19 04:20:57.280778
1131,A00000428,Alberta,Canada,2022-07-19 01:18:16.280778
7324,A00007485,Alberta,Canada,2022-07-20 01:05:58.280778
4811,A00000863,British Columbia,Canada,2022-07-19 14:36:16.280778
4088,A00001322,British Columbia,Canada,2022-07-24 04:11:36.280778
5046,A00003770,Newfoundland & Labrador,Canada,2022-07-19 12:35:11.280778
1491,A00001355,Newfoundland & Labrador,Canada,2022-07-25 10:44:47.280778
4427,A00002124,British Columbia,Canada,2022-07-19 04:32:20.280778
577,A00000764,Ontario,Canada,2022-07-17 15:53:25.280778
9362,A00000807,Ontario,Canada,2022-07-23 11:50:21.280778
3310,A00002763,Ontario,Canada,2022-07-16 12:44:09.280778
4772,A00003404,Quebec,Canada,2022-07-23 17:56:48.280778
2839,A00003941,Quebec,Canada,2022-07-21 13:38:59.280778
1834,A00002416,Alberta,Canada,2022-07-20 01:47:16.280778
547,A00009640,Alberta,Canada,2022-07-20 12:02:23.280778
7102,A00000853,Quebec,Canada,2022-07-21 00:56:13.280778
3955,A00005622,Newfoundland & Labrador,Canada,2022-07-19 08:30:03.280778
3768,A00003710,Alberta,Canada,2022-07-24 02:11:09.280778
4463,A00000841,British Columbia,Canada,2022-07-25 20:39:06.280778
1682,A00003911,Alberta,Canada,2022-07-21 19:42:04.280778
5617,A00000979,British Columbia,Canada,2022-07-25 10:51:28.280778
1914,A00002623,Newfoundland & Labrador,Canada,2022-07-20 15:53:02.280778
4426,A00004253,British Columbia,Canada,2022-07-19 13:13:21.280778
13451,A00001246,Ontario,Canada,2022-07-25 19:54:03.280778
5873,A00000833,Ontario,Canada,2022-07-24 04:39:43.280778
524,A00002086,Quebec,Canada,2022-07-19 12:25:04.280778
4424,A00000913,British Columbia,Canada,2022-07-16 02:01:05.280778
6114,A00002850,Quebec,Canada,2022-07-24 06:04:15.280778
1956,A00002667,Ontario,Canada,2022-07-24 18:32:18.280778
2907,A00003022,British Columbia,Canada,2022-07-22 01:02:46.280778
3800,A00002921,Alberta,Canada,2022-07-17 04:31:04.280778
2522,A00001770,Ontario,Canada,2022-07-22 06:13:36.280778
1614,A00002413,Alberta,Canada,2022-07-20 15:52:05.280778
3616,A00003107,Newfoundland & Labrador,Canada,2022-07-17 09:28:46.280778
2117,A00003987,Quebec,Canada,2022-07-19 14:48:15.280778
12561,A00003398,Quebec,Canada,2022-07-20 13:24:41.280778
5642,A00003471,Ontario,Canada,2022-07-24 14:22:32.280778
4599,A00003385,Alberta,Canada,2022-07-21 08:48:52.280778
471,A00006715,Quebec,Canada,2022-07-22 14:09:45.280778
3163,A00000086,Ontario,Canada,2022-07-24 07:29:07.280778
6257,A00002386,British Columbia,Canada,2022-07-20 02:01:41.280778
7855,A00000212,Quebec,Canada,2022-07-23 19:47:58.280778
2716,A00010478,Ontario,Canada,2022-07-22 21:04:53.280778
3733,A00000139,Newfoundland & Labrador,Canada,2022-07-23 21:34:08.280778
1121,A00001777,Ontario,Canada,2022-07-24 04:58:16.280778
2513,A00000800,Alberta,Canada,2022-07-17 23:40:21.280778
2705,A00003752,British Columbia,Canada,2022-07-19 17:34:55.280778
3584,A00000918,Quebec,Canada,2022-07-19 10:01:24.280778
4017,A00000333,Newfoundland & Labrador,Canada,2022-07-17 01:51:56.280778
1727,A00000020,Newfoundland & Labrador,Canada,2022-07-25 10:44:57.280778
2526,A00000523,Newfoundland & Labrador,Canada,2022-07-23 02:27:01.280778
1180,A00003720,British Columbia,Canada,2022-07-24 16:15:56.280778
4523,A00000271,Ontario,Canada,2022-07-20 05:28:12.280778
2259,A00007418,Ontario,Canada,2022-07-20 01:27:52.280778
395,A00001368,British Columbia,Canada,2022-07-24 03:08:06.280778
13955,A00001304,Ontario,Canada,2022-07-23 10:57:50.280778
199,A00000154,Alberta,Canada,2022-07-22 14:39:58.280778
6616,A00003962,Ontario,Canada,2022-07-18 22:42:57.280778
1221,A00001113,British Columbia,Canada,2022-07-16 05:59:56.280778
4276,A00005483,Newfoundland & Labrador,Canada,2022-07-21 16:04:39.280778
5565,A00007045,Quebec,Canada,2022-07-25 18:24:46.280778
2915,A00001707,Alberta,Canada,2022-07-22 16:10:03.280778
1932,A00002713,Ontario,Canada,2022-07-21 15:23:01.280778
3462,A00000304,Ontario,Canada,2022-07-17 12:33:28.280778
563,A00008159,British Columbia,Canada,2022-07-23 15:04:58.280778
3175,A00004503,Newfoundland & Labrador,Canada,2022-07-18 19:38:42.280778
1416,A00003580,Alberta,Canada,2022-07-24 06:27:57.280778
3946,A00000064,Newfoundland & Labrador,Canada,2022-07-21 06:54:12.280778
2100,A00010215,Newfoundland & Labrador,Canada,2022-07-16 15:09:38.280778
13603,A00003587,Newfoundland & Labrador,Canada,2022-07-16 06:43:32.280778
302,A00003114,Alberta,Canada,2022-07-19 04:35:15.280778
1847,A00002956,Ontario,Canada,2022-07-23 18:02:09.280778
720,A00001894,Quebec,Canada,2022-07-20 09:52:01.280778
274,A00001740,Newfoundland & Labrador,Canada,2022-07-19 02:51:49.280778
3913,A00002242,Alberta,Canada,2022-07-23 14:21:41.280778
5722,A00002395,Alberta,Canada,2022-07-23 19:35:11.280778
29,A00002190,Newfoundland & Labrador,Canada,2022-07-22 00:00:47.280778
3360,A00000390,British Columbia,Canada,2022-07-25 11:08:23.280778
3123,A00002183,Alberta,Canada,2022-07-24 17:09:48.280778
2736,A00000141,British Columbia,Canada,2022-07-17 09:15:22.280778
4230,A00004116,British Columbia,Canada,2022-07-23 23:38:11.280778
2083,A00002184,Newfoundland & Labrador,Canada,2022-07-21 16:23:18.280778
2961,A00002079,Ontario,Canada,2022-07-17 21:01:28.280778
1007,A00003797,British Columbia,Canada,2022-07-23 04:14:13.280778
2532,A00001172,Newfoundland & Labrador,Canada,2022-07-17 16:30:15.280778
4171,A00003498,British Columbia,Canada,2022-07-19 01:49:51.280778
202,A00000540,Alberta,Canada,2022-07-19 06:47:44.280778
3887,A00000875,Ontario,Canada,2022-07-22 08:56:51.280778
1815,A00003216,British Columbia,Canada,2022-07-23 13:18:20.280778
893,A00003541,British Columbia,Canada,2022-07-23 22:09:40.280778
2675,A00001218,Ontario,Canada,2022-07-16 04:18:50.280778
