account_id,district_id,frequency,parseddate,year,month,day,date,event_timestamp
A00003842,1,Monthly Issuance,2017-03-12,2017,3,12,2017-03-12,2022-07-19 08:56:32.988334
A00003971,75,Monthly Issuance,2017-03-13,2017,3,13,2017-03-13,2022-07-20 04:22:13.988334
A00000405,55,Monthly Issuance,2017-03-13,2017,3,13,2017-03-13,2022-07-15 11:20:21.988334
A00000600,46,Monthly Issuance,2017-03-13,2017,3,13,2017-03-13,2022-07-25 02:34:06.988334
A00001740,57,Monthly Issuance,2017-03-13,2017,3,13,2017-03-13,2022-07-21 13:37:01.988334
A00002672,59,Monthly Issuance,2017-03-14,2017,3,14,2017-03-14,2022-07-24 14:53:00.988334
A00000114,60,Monthly Issuance,2017-03-14,2017,3,14,2017-03-14,2022-07-25 17:21:08.988334
A00002760,10,Monthly Issuance,2017-03-14,2017,3,14,2017-03-14,2022-07-20 21:34:22.988334
A00002597,31,Monthly Issuance,2017-03-16,2017,3,16,2017-03-16,2022-07-23 07:11:59.988334
A00002908,61,Monthly Issuance,2017-03-16,2017,3,16,2017-03-16,2022-07-18 06:35:43.988334
A00000191,41,Monthly Issuance,2017-03-17,2017,3,17,2017-03-17,2022-07-15 03:29:30.988334
A00002354,7,Monthly Issuance,2017-03-17,2017,3,17,2017-03-17,2022-07-15 14:11:03.988334
A00003782,9,Weekly Issuance,2017-03-17,2017,3,17,2017-03-17,2022-07-25 20:52:30.988334
A00003328,1,Monthly Issuance,2017-03-17,2017,3,17,2017-03-17,2022-07-22 16:48:51.988334
A00003083,66,Monthly Issuance,2017-03-18,2017,3,18,2017-03-18,2022-07-25 09:03:13.988334
A00001199,50,Monthly Issuance,2017-03-18,2017,3,18,2017-03-18,2022-07-15 22:51:09.988334
A00010652,1,Monthly Issuance,2017-03-18,2017,3,18,2017-03-18,2022-07-22 21:46:21.988334
A00002690,66,Monthly Issuance,2017-03-19,2017,3,19,2017-03-19,2022-07-21 14:51:59.988334
A00002495,70,Monthly Issuance,2017-03-19,2017,3,19,2017-03-19,2022-07-23 06:55:28.988334
A00008505,70,Monthly Issuance,2017-03-20,2017,3,20,2017-03-20,2022-07-19 19:45:05.988334
A00000304,4,Monthly Issuance,2017-03-20,2017,3,20,2017-03-20,2022-07-17 21:42:01.988334
A00008926,1,Monthly Issuance,2017-03-21,2017,3,21,2017-03-21,2022-07-24 16:01:52.988334
A00000578,28,Weekly Issuance,2017-03-21,2017,3,21,2017-03-21,2022-07-16 08:41:29.988334
A00001363,11,Monthly Issuance,2017-03-23,2017,3,23,2017-03-23,2022-07-16 13:39:40.988334
A00001165,44,Monthly Issuance,2017-03-23,2017,3,23,2017-03-23,2022-07-25 17:11:59.988334
A00000085,68,Monthly Issuance,2017-03-23,2017,3,23,2017-03-23,2022-07-20 19:06:19.988334
A00000749,38,Monthly Issuance,2017-03-23,2017,3,23,2017-03-23,2022-07-16 15:44:39.988334
A00008026,36,Monthly Issuance,2017-03-23,2017,3,23,2017-03-23,2022-07-24 04:19:56.988334
A00003332,17,Monthly Issuance,2017-03-25,2017,3,25,2017-03-25,2022-07-23 08:34:47.988334
A00003739,1,Monthly Issuance,2017-03-25,2017,3,25,2017-03-25,2022-07-18 14:51:50.988334
A00001907,1,Monthly Issuance,2017-03-25,2017,3,25,2017-03-25,2022-07-16 19:31:17.988334
A00001976,26,Monthly Issuance,2017-03-25,2017,3,25,2017-03-25,2022-07-16 05:00:18.988334
A00003658,24,Monthly Issuance,2017-03-25,2017,3,25,2017-03-25,2022-07-25 18:25:45.988334
A00003581,66,Monthly Issuance,2017-03-26,2017,3,26,2017-03-26,2022-07-22 13:00:45.988334
A00001466,69,Weekly Issuance,2017-03-26,2017,3,26,2017-03-26,2022-07-21 07:03:41.988334
A00003176,26,Monthly Issuance,2017-03-26,2017,3,26,2017-03-26,2022-07-19 22:24:12.988334
A00001459,12,Monthly Issuance,2017-03-26,2017,3,26,2017-03-26,2022-07-21 05:56:01.988334
A00001321,60,Monthly Issuance,2017-03-27,2017,3,27,2017-03-27,2022-07-24 10:39:10.988334
A00002966,33,Monthly Issuance,2017-03-27,2017,3,27,2017-03-27,2022-07-24 02:09:40.988334
A00000157,11,Monthly Issuance,2017-03-28,2017,3,28,2017-03-28,2022-07-18 00:56:59.988334
A00002158,38,Monthly Issuance,2017-03-29,2017,3,29,2017-03-29,2022-07-22 12:25:38.988334
A00002843,30,Monthly Issuance,2017-03-29,2017,3,29,2017-03-29,2022-07-21 17:55:48.988334
A00003266,14,Monthly Issuance,2017-03-29,2017,3,29,2017-03-29,2022-07-15 07:03:33.988334
A00002048,76,Monthly Issuance,2017-03-30,2017,3,30,2017-03-30,2022-07-23 08:12:51.988334
A00000442,54,Monthly Issuance,2017-03-30,2017,3,30,2017-03-30,2022-07-17 06:38:28.988334
A00003885,51,Monthly Issuance,2017-04-01,2017,4,1,2017-04-01,2022-07-21 23:22:40.988334
A00001863,62,Monthly Issuance,2017-04-01,2017,4,1,2017-04-01,2022-07-22 21:06:28.988334
A00009167,56,Monthly Issuance,2017-04-02,2017,4,2,2017-04-02,2022-07-15 19:43:33.988334
A00002874,32,Monthly Issuance,2017-04-02,2017,4,2,2017-04-02,2022-07-24 03:35:09.988334
A00003695,30,Monthly Issuance,2017-04-02,2017,4,2,2017-04-02,2022-07-22 17:48:05.988334
A00010068,1,Monthly Issuance,2017-04-02,2017,4,2,2017-04-02,2022-07-20 07:41:41.988334
A00002725,52,Monthly Issuance,2017-04-02,2017,4,2,2017-04-02,2022-07-16 07:57:30.988334
A00002899,40,Monthly Issuance,2017-04-03,2017,4,3,2017-04-03,2022-07-18 14:46:34.988334
A00000144,10,Weekly Issuance,2017-04-03,2017,4,3,2017-04-03,2022-07-17 13:33:18.988334
A00001933,35,Monthly Issuance,2017-04-04,2017,4,4,2017-04-04,2022-07-16 13:48:09.988334
A00001034,73,Monthly Issuance,2017-04-04,2017,4,4,2017-04-04,2022-07-23 04:50:44.988334
A00000049,1,Monthly Issuance,2017-04-06,2017,4,6,2017-04-06,2022-07-24 22:21:59.988334
A00001594,15,Monthly Issuance,2017-04-06,2017,4,6,2017-04-06,2022-07-19 11:51:02.988334
A00001138,41,Monthly Issuance,2017-04-07,2017,4,7,2017-04-07,2022-07-21 22:01:25.988334
A00003544,33,Monthly Issuance,2017-04-07,2017,4,7,2017-04-07,2022-07-16 21:23:18.988334
A00001636,53,Monthly Issuance,2017-04-08,2017,4,8,2017-04-08,2022-07-25 17:25:41.988334
A00010812,16,Monthly Issuance,2017-04-08,2017,4,8,2017-04-08,2022-07-25 17:07:03.988334
A00002165,51,Monthly Issuance,2017-04-08,2017,4,8,2017-04-08,2022-07-15 13:14:11.988334
A00003460,16,Monthly Issuance,2017-04-08,2017,4,8,2017-04-08,2022-07-21 04:12:06.988334
A00004208,1,Monthly Issuance,2017-04-08,2017,4,8,2017-04-08,2022-07-23 08:18:08.988334
A00002954,1,Monthly Issuance,2017-04-08,2017,4,8,2017-04-08,2022-07-18 02:38:19.988334
A00000843,6,Monthly Issuance,2017-04-09,2017,4,9,2017-04-09,2022-07-23 12:41:26.988334
A00002901,1,Monthly Issuance,2017-04-09,2017,4,9,2017-04-09,2022-07-19 12:27:10.988334
A00001734,37,Monthly Issuance,2017-04-10,2017,4,10,2017-04-10,2022-07-25 11:46:48.988334
A00002466,39,Monthly Issuance,2017-04-11,2017,4,11,2017-04-11,2022-07-18 08:56:11.988334
A00000476,69,Monthly Issuance,2017-04-11,2017,4,11,2017-04-11,2022-07-25 17:54:27.988334
A00001407,19,Issuance After Transaction,2017-04-11,2017,4,11,2017-04-11,2022-07-19 19:13:17.988334
A00001598,15,Monthly Issuance,2017-04-12,2017,4,12,2017-04-12,2022-07-21 22:57:45.988334
A00002166,71,Monthly Issuance,2017-04-12,2017,4,12,2017-04-12,2022-07-19 23:29:56.988334
A00001259,72,Monthly Issuance,2017-04-12,2017,4,12,2017-04-12,2022-07-15 04:36:04.988334
A00000927,69,Monthly Issuance,2017-04-12,2017,4,12,2017-04-12,2022-07-23 13:48:46.988334
A00002575,72,Monthly Issuance,2017-04-13,2017,4,13,2017-04-13,2022-07-21 01:12:19.988334
A00004467,17,Weekly Issuance,2017-04-13,2017,4,13,2017-04-13,2022-07-18 01:01:47.988334
A00001253,5,Monthly Issuance,2017-04-13,2017,4,13,2017-04-13,2022-07-22 18:01:00.988334
A00001281,8,Monthly Issuance,2017-04-14,2017,4,14,2017-04-14,2022-07-19 23:47:29.988334
A00001915,2,Monthly Issuance,2017-04-14,2017,4,14,2017-04-14,2022-07-24 11:16:21.988334
A00003716,1,Monthly Issuance,2017-04-14,2017,4,14,2017-04-14,2022-07-16 16:01:31.988334
A00001560,62,Monthly Issuance,2017-04-14,2017,4,14,2017-04-14,2022-07-24 05:51:51.988334
A00004725,73,Monthly Issuance,2017-04-14,2017,4,14,2017-04-14,2022-07-15 02:08:17.988334
A00001665,73,Monthly Issuance,2017-04-15,2017,4,15,2017-04-15,2022-07-22 21:46:39.988334
A00000012,21,Monthly Issuance,2017-04-15,2017,4,15,2017-04-15,2022-07-17 10:04:38.988334
A00003398,43,Monthly Issuance,2017-04-15,2017,4,15,2017-04-15,2022-07-16 12:04:03.988334
A00004475,72,Monthly Issuance,2017-04-16,2017,4,16,2017-04-16,2022-07-20 15:00:41.988334
A00002586,57,Monthly Issuance,2017-04-16,2017,4,16,2017-04-16,2022-07-22 01:14:08.988334
A00000189,76,Monthly Issuance,2017-04-16,2017,4,16,2017-04-16,2022-07-16 20:41:18.988334
A00003077,64,Monthly Issuance,2017-04-16,2017,4,16,2017-04-16,2022-07-22 21:57:17.988334
A00003634,21,Monthly Issuance,2017-04-16,2017,4,16,2017-04-16,2022-07-25 18:45:19.988334
A00003897,13,Monthly Issuance,2017-04-16,2017,4,16,2017-04-16,2022-07-16 23:15:59.988334
A00002055,37,Monthly Issuance,2017-04-17,2017,4,17,2017-04-17,2022-07-25 12:13:11.988334
A00003012,49,Monthly Issuance,2017-04-18,2017,4,18,2017-04-18,2022-07-25 16:15:06.988334
A00001035,73,Monthly Issuance,2017-04-18,2017,4,18,2017-04-18,2022-07-24 03:07:09.988334
A00001687,23,Monthly Issuance,2017-04-18,2017,4,18,2017-04-18,2022-07-23 05:05:02.988334
A00000407,72,Weekly Issuance,2017-04-18,2017,4,18,2017-04-18,2022-07-22 08:14:27.988334
A00002744,70,Weekly Issuance,2017-04-19,2017,4,19,2017-04-19,2022-07-16 13:59:41.988334
A00003194,11,Monthly Issuance,2017-04-19,2017,4,19,2017-04-19,2022-07-25 19:16:45.988334
A00000109,53,Monthly Issuance,2017-04-20,2017,4,20,2017-04-20,2022-07-19 10:06:11.988334
A00001198,70,Monthly Issuance,2017-04-20,2017,4,20,2017-04-20,2022-07-19 01:03:03.988334
A00003830,56,Monthly Issuance,2017-04-20,2017,4,20,2017-04-20,2022-07-17 21:00:10.988334
A00003692,70,Monthly Issuance,2017-04-21,2017,4,21,2017-04-21,2022-07-18 15:35:36.988334
A00003217,75,Issuance After Transaction,2017-04-23,2017,4,23,2017-04-23,2022-07-19 12:19:48.988334
A00000453,75,Monthly Issuance,2017-04-24,2017,4,24,2017-04-24,2022-07-17 19:36:02.988334
A00002539,24,Monthly Issuance,2017-04-24,2017,4,24,2017-04-24,2022-07-17 08:35:09.988334
A00000794,63,Monthly Issuance,2017-04-24,2017,4,24,2017-04-24,2022-07-17 17:58:59.988334
A00000636,75,Monthly Issuance,2017-04-24,2017,4,24,2017-04-24,2022-07-21 01:06:27.988334
A00000309,14,Monthly Issuance,2017-04-25,2017,4,25,2017-04-25,2022-07-15 13:17:54.988334
A00000873,73,Monthly Issuance,2017-04-26,2017,4,26,2017-04-26,2022-07-15 12:37:58.988334
A00000589,1,Monthly Issuance,2017-04-26,2017,4,26,2017-04-26,2022-07-19 11:54:51.988334
A00009484,5,Monthly Issuance,2017-04-26,2017,4,26,2017-04-26,2022-07-20 03:47:23.988334
A00003052,44,Monthly Issuance,2017-04-26,2017,4,26,2017-04-26,2022-07-20 10:11:17.988334
A00010134,22,Monthly Issuance,2017-04-26,2017,4,26,2017-04-26,2022-07-23 12:41:12.988334
A00003846,61,Monthly Issuance,2017-04-27,2017,4,27,2017-04-27,2022-07-20 14:29:53.988334
A00000912,65,Monthly Issuance,2017-04-27,2017,4,27,2017-04-27,2022-07-23 08:31:12.988334
A00002080,74,Monthly Issuance,2017-04-27,2017,4,27,2017-04-27,2022-07-21 23:35:50.988334
A00002857,19,Monthly Issuance,2017-04-28,2017,4,28,2017-04-28,2022-07-19 15:36:09.988334
A00000647,1,Monthly Issuance,2017-04-28,2017,4,28,2017-04-28,2022-07-23 12:14:19.988334
A00002952,65,Monthly Issuance,2017-04-28,2017,4,28,2017-04-28,2022-07-18 12:39:26.988334
A00000240,72,Monthly Issuance,2017-04-28,2017,4,28,2017-04-28,2022-07-22 18:29:08.988334
A00001693,1,Issuance After Transaction,2017-04-29,2017,4,29,2017-04-29,2022-07-23 04:37:41.988334
A00002612,1,Monthly Issuance,2017-04-29,2017,4,29,2017-04-29,2022-07-19 23:32:14.988334
A00003104,1,Monthly Issuance,2017-04-29,2017,4,29,2017-04-29,2022-07-22 16:46:13.988334
A00001488,25,Monthly Issuance,2017-04-29,2017,4,29,2017-04-29,2022-07-21 16:02:39.988334
A00002451,54,Monthly Issuance,2017-04-29,2017,4,29,2017-04-29,2022-07-17 11:33:02.988334
A00010257,27,Monthly Issuance,2017-05-01,2017,5,1,2017-05-01,2022-07-22 17:20:16.988334
A00001024,19,Monthly Issuance,2017-05-02,2017,5,2,2017-05-02,2022-07-20 14:27:53.988334
A00002173,64,Monthly Issuance,2017-05-02,2017,5,2,2017-05-02,2022-07-25 16:38:24.988334
A00000098,55,Monthly Issuance,2017-05-02,2017,5,2,2017-05-02,2022-07-25 15:30:40.988334
A00003119,33,Monthly Issuance,2017-05-02,2017,5,2,2017-05-02,2022-07-19 15:42:42.988334
A00001230,1,Monthly Issuance,2017-05-03,2017,5,3,2017-05-03,2022-07-23 15:01:24.988334
A00002594,19,Issuance After Transaction,2017-05-03,2017,5,3,2017-05-03,2022-07-25 12:28:34.988334
A00003773,10,Monthly Issuance,2017-05-04,2017,5,4,2017-05-04,2022-07-19 20:31:51.988334
A00003635,10,Monthly Issuance,2017-05-04,2017,5,4,2017-05-04,2022-07-20 22:32:05.988334
A00000293,1,Monthly Issuance,2017-05-04,2017,5,4,2017-05-04,2022-07-17 23:05:53.988334
A00001178,41,Monthly Issuance,2017-05-04,2017,5,4,2017-05-04,2022-07-24 08:35:48.988334
A00003988,23,Monthly Issuance,2017-05-04,2017,5,4,2017-05-04,2022-07-18 17:32:59.988334
A00002816,74,Monthly Issuance,2017-05-04,2017,5,4,2017-05-04,2022-07-17 18:05:50.988334
A00000722,38,Issuance After Transaction,2017-05-04,2017,5,4,2017-05-04,2022-07-21 06:28:34.988334
A00002184,6,Monthly Issuance,2017-05-07,2017,5,7,2017-05-07,2022-07-17 07:34:28.988334
A00010022,1,Monthly Issuance,2017-05-07,2017,5,7,2017-05-07,2022-07-18 18:27:34.988334
A00001385,53,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-21 10:10:59.988334
A00003506,70,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-20 15:44:43.988334
A00000316,62,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-24 18:23:39.988334
A00003711,3,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-24 14:06:50.988334
A00001982,6,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-23 05:52:35.988334
A00002071,35,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-23 12:53:39.988334
A00002800,41,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-20 10:37:12.988334
A00000997,54,Monthly Issuance,2017-05-08,2017,5,8,2017-05-08,2022-07-24 23:05:09.988334
A00000367,23,Monthly Issuance,2017-05-09,2017,5,9,2017-05-09,2022-07-15 23:36:09.988334
A00002141,21,Monthly Issuance,2017-05-09,2017,5,9,2017-05-09,2022-07-17 22:01:11.988334
A00002127,1,Monthly Issuance,2017-05-09,2017,5,9,2017-05-09,2022-07-21 10:14:41.988334
A00003214,67,Monthly Issuance,2017-05-10,2017,5,10,2017-05-10,2022-07-18 18:36:53.988334
A00000250,56,Monthly Issuance,2017-05-10,2017,5,10,2017-05-10,2022-07-16 10:07:07.988334
A00003742,59,Monthly Issuance,2017-05-11,2017,5,11,2017-05-11,2022-07-23 06:50:42.988334
A00003577,74,Monthly Issuance,2017-05-11,2017,5,11,2017-05-11,2022-07-17 22:35:17.988334
A00002448,23,Monthly Issuance,2017-05-11,2017,5,11,2017-05-11,2022-07-25 20:42:58.988334
A00001130,1,Monthly Issuance,2017-05-11,2017,5,11,2017-05-11,2022-07-21 11:09:33.988334
A00002118,42,Monthly Issuance,2017-05-11,2017,5,11,2017-05-11,2022-07-23 20:42:04.988334
A00002005,16,Monthly Issuance,2017-05-11,2017,5,11,2017-05-11,2022-07-17 23:33:24.988334
A00000475,3,Monthly Issuance,2017-05-11,2017,5,11,2017-05-11,2022-07-25 22:03:55.988334
A00006922,3,Weekly Issuance,2017-05-12,2017,5,12,2017-05-12,2022-07-24 18:58:08.988334
A00003122,74,Monthly Issuance,2017-05-12,2017,5,12,2017-05-12,2022-07-18 10:28:25.988334
A00000282,69,Monthly Issuance,2017-05-12,2017,5,12,2017-05-12,2022-07-24 19:20:43.988334
A00003140,3,Monthly Issuance,2017-05-13,2017,5,13,2017-05-13,2022-07-19 15:42:24.988334
A00003790,1,Weekly Issuance,2017-05-13,2017,5,13,2017-05-13,2022-07-19 09:33:35.988334
A00005164,5,Monthly Issuance,2017-05-13,2017,5,13,2017-05-13,2022-07-16 10:43:20.988334
A00008149,64,Issuance After Transaction,2017-05-14,2017,5,14,2017-05-14,2022-07-25 00:22:01.988334
A00002900,20,Monthly Issuance,2017-05-14,2017,5,14,2017-05-14,2022-07-24 03:33:38.988334
A00000383,38,Monthly Issuance,2017-05-15,2017,5,15,2017-05-15,2022-07-16 20:08:10.988334
A00001953,9,Weekly Issuance,2017-05-15,2017,5,15,2017-05-15,2022-07-18 06:31:08.988334
A00003344,70,Monthly Issuance,2017-05-15,2017,5,15,2017-05-15,2022-07-24 07:02:24.988334
A00000139,38,Weekly Issuance,2017-05-15,2017,5,15,2017-05-15,2022-07-16 22:51:59.988334
A00001808,28,Monthly Issuance,2017-05-16,2017,5,16,2017-05-16,2022-07-17 03:32:58.988334
A00003299,11,Weekly Issuance,2017-05-16,2017,5,16,2017-05-16,2022-07-23 05:53:01.988334
A00001697,63,Monthly Issuance,2017-05-17,2017,5,17,2017-05-17,2022-07-15 15:34:50.988334
A00002392,1,Monthly Issuance,2017-05-18,2017,5,18,2017-05-18,2022-07-17 02:12:23.988334
A00008713,53,Monthly Issuance,2017-05-18,2017,5,18,2017-05-18,2022-07-18 08:02:37.988334
A00003403,63,Monthly Issuance,2017-05-20,2017,5,20,2017-05-20,2022-07-20 16:05:25.988334
A00001424,32,Monthly Issuance,2017-05-20,2017,5,20,2017-05-20,2022-07-24 14:03:14.988334
A00002366,68,Monthly Issuance,2017-05-20,2017,5,20,2017-05-20,2022-07-24 18:12:40.988334
A00002668,21,Monthly Issuance,2017-05-20,2017,5,20,2017-05-20,2022-07-24 15:08:46.988334
A00002698,49,Monthly Issuance,2017-05-21,2017,5,21,2017-05-21,2022-07-19 09:25:24.988334
A00003872,25,Monthly Issuance,2017-05-21,2017,5,21,2017-05-21,2022-07-20 06:01:15.988334
A00010343,8,Monthly Issuance,2017-05-22,2017,5,22,2017-05-22,2022-07-18 02:10:51.988334
A00002743,51,Monthly Issuance,2017-05-22,2017,5,22,2017-05-22,2022-07-21 17:57:17.988334
A00000834,3,Monthly Issuance,2017-05-23,2017,5,23,2017-05-23,2022-07-18 09:28:59.988334
A00001956,63,Monthly Issuance,2017-05-23,2017,5,23,2017-05-23,2022-07-23 03:08:33.988334
A00004729,66,Monthly Issuance,2017-05-23,2017,5,23,2017-05-23,2022-07-20 13:56:52.988334
A00000760,1,Monthly Issuance,2017-05-24,2017,5,24,2017-05-24,2022-07-15 03:06:33.988334
A00002324,1,Monthly Issuance,2017-05-24,2017,5,24,2017-05-24,2022-07-21 16:20:50.988334
A00007559,56,Monthly Issuance,2017-05-24,2017,5,24,2017-05-24,2022-07-21 06:24:41.988334
A00009208,29,Monthly Issuance,2017-05-24,2017,5,24,2017-05-24,2022-07-23 05:33:35.988334
A00003163,41,Monthly Issuance,2017-05-24,2017,5,24,2017-05-24,2022-07-18 18:57:05.988334
A00003732,21,Monthly Issuance,2017-05-25,2017,5,25,2017-05-25,2022-07-22 07:04:55.988334
A00001710,74,Monthly Issuance,2017-05-25,2017,5,25,2017-05-25,2022-07-16 19:47:18.988334
A00000868,1,Monthly Issuance,2017-05-26,2017,5,26,2017-05-26,2022-07-23 02:50:37.988334
A00000534,1,Monthly Issuance,2017-05-26,2017,5,26,2017-05-26,2022-07-19 13:01:56.988334
A00003662,4,Monthly Issuance,2017-05-26,2017,5,26,2017-05-26,2022-07-15 01:39:38.988334
A00011053,46,Monthly Issuance,2017-05-27,2017,5,27,2017-05-27,2022-07-18 15:11:56.988334
A00003172,77,Monthly Issuance,2017-05-27,2017,5,27,2017-05-27,2022-07-18 21:45:08.988334
A00003905,54,Issuance After Transaction,2017-05-28,2017,5,28,2017-05-28,2022-07-17 10:41:22.988334
A00000464,43,Monthly Issuance,2017-05-28,2017,5,28,2017-05-28,2022-07-22 02:08:02.988334
A00001574,75,Monthly Issuance,2017-05-28,2017,5,28,2017-05-28,2022-07-22 15:38:04.988334
A00002891,42,Monthly Issuance,2017-05-28,2017,5,28,2017-05-28,2022-07-20 08:44:02.988334
A00002860,54,Weekly Issuance,2017-05-30,2017,5,30,2017-05-30,2022-07-18 01:30:49.988334
A00010679,1,Monthly Issuance,2017-05-30,2017,5,30,2017-05-30,2022-07-20 11:18:45.988334
A00000005,15,Monthly Issuance,2017-05-30,2017,5,30,2017-05-30,2022-07-20 20:31:00.988334
A00004130,70,Monthly Issuance,2017-06-01,2017,6,1,2017-06-01,2022-07-15 01:52:44.988334
A00004527,9,Monthly Issuance,2017-06-01,2017,6,1,2017-06-01,2022-07-15 07:05:31.988334
A00003951,22,Monthly Issuance,2017-06-02,2017,6,2,2017-06-02,2022-07-19 06:22:32.988334
A00003700,1,Monthly Issuance,2017-06-03,2017,6,3,2017-06-03,2022-07-23 17:07:35.988334
A00002564,36,Monthly Issuance,2017-06-03,2017,6,3,2017-06-03,2022-07-19 04:31:57.988334
A00003202,8,Monthly Issuance,2017-06-04,2017,6,4,2017-06-04,2022-07-22 02:08:44.988334
A00000879,9,Monthly Issuance,2017-06-04,2017,6,4,2017-06-04,2022-07-25 05:55:28.988334
A00002404,8,Monthly Issuance,2017-06-05,2017,6,5,2017-06-05,2022-07-22 14:27:53.988334
A00001537,54,Monthly Issuance,2017-06-06,2017,6,6,2017-06-06,2022-07-23 06:38:06.988334
A00003768,52,Monthly Issuance,2017-06-06,2017,6,6,2017-06-06,2022-07-23 11:41:01.988334
A00005944,27,Monthly Issuance,2017-06-06,2017,6,6,2017-06-06,2022-07-17 00:38:11.988334
A00009673,76,Monthly Issuance,2017-06-07,2017,6,7,2017-06-07,2022-07-16 02:23:43.988334
A00000229,1,Monthly Issuance,2017-06-07,2017,6,7,2017-06-07,2022-07-25 19:22:15.988334
A00000614,25,Monthly Issuance,2017-06-07,2017,6,7,2017-06-07,2022-07-20 08:55:50.988334
A00001724,48,Monthly Issuance,2017-06-07,2017,6,7,2017-06-07,2022-07-24 00:04:58.988334
A00001185,12,Monthly Issuance,2017-06-07,2017,6,7,2017-06-07,2022-07-25 21:33:48.988334
A00000349,72,Monthly Issuance,2017-06-08,2017,6,8,2017-06-08,2022-07-16 23:57:02.988334
A00000682,54,Monthly Issuance,2017-06-08,2017,6,8,2017-06-08,2022-07-24 09:38:03.988334
A00000291,7,Monthly Issuance,2017-06-08,2017,6,8,2017-06-08,2022-07-25 10:07:46.988334
A00003211,72,Monthly Issuance,2017-06-09,2017,6,9,2017-06-09,2022-07-21 13:53:19.988334
A00003060,73,Monthly Issuance,2017-06-09,2017,6,9,2017-06-09,2022-07-16 17:32:55.988334
A00004471,4,Weekly Issuance,2017-06-09,2017,6,9,2017-06-09,2022-07-24 19:31:07.988334
A00002956,15,Monthly Issuance,2017-06-10,2017,6,10,2017-06-10,2022-07-22 10:21:24.988334
A00002019,64,Monthly Issuance,2017-06-11,2017,6,11,2017-06-11,2022-07-21 21:28:08.988334
A00001491,47,Monthly Issuance,2017-06-11,2017,6,11,2017-06-11,2022-07-19 19:01:12.988334
A00003496,42,Monthly Issuance,2017-06-11,2017,6,11,2017-06-11,2022-07-25 00:43:53.988334
A00001841,36,Monthly Issuance,2017-06-12,2017,6,12,2017-06-12,2022-07-21 20:09:22.988334
A00007180,7,Weekly Issuance,2017-06-12,2017,6,12,2017-06-12,2022-07-22 06:38:42.988334
A00005648,59,Monthly Issuance,2017-06-13,2017,6,13,2017-06-13,2022-07-24 13:17:51.988334
A00002509,43,Monthly Issuance,2017-06-13,2017,6,13,2017-06-13,2022-07-23 05:38:33.988334
A00002878,1,Monthly Issuance,2017-06-14,2017,6,14,2017-06-14,2022-07-21 00:49:11.988334
A00001015,1,Monthly Issuance,2017-06-14,2017,6,14,2017-06-14,2022-07-22 08:04:39.988334
A00001753,71,Monthly Issuance,2017-06-14,2017,6,14,2017-06-14,2022-07-24 17:18:09.988334
A00002372,1,Monthly Issuance,2017-06-15,2017,6,15,2017-06-15,2022-07-21 22:16:39.988334
A00006097,29,Monthly Issuance,2017-06-15,2017,6,15,2017-06-15,2022-07-20 17:31:38.988334
A00002720,2,Weekly Issuance,2017-06-16,2017,6,16,2017-06-16,2022-07-15 07:27:50.988334
A00002006,25,Monthly Issuance,2017-06-16,2017,6,16,2017-06-16,2022-07-15 00:00:52.988334
A00003953,1,Monthly Issuance,2017-06-16,2017,6,16,2017-06-16,2022-07-18 08:26:50.988334
A00002135,51,Monthly Issuance,2017-06-17,2017,6,17,2017-06-17,2022-07-18 21:43:38.988334
A00001551,72,Monthly Issuance,2017-06-18,2017,6,18,2017-06-18,2022-07-24 21:06:16.988334
A00001095,54,Monthly Issuance,2017-06-18,2017,6,18,2017-06-18,2022-07-21 14:46:50.988334
A00003703,74,Monthly Issuance,2017-06-18,2017,6,18,2017-06-18,2022-07-16 02:38:23.988334
A00003719,37,Monthly Issuance,2017-06-19,2017,6,19,2017-06-19,2022-07-25 07:35:09.988334
A00002057,1,Monthly Issuance,2017-06-20,2017,6,20,2017-06-20,2022-07-21 16:30:41.988334
A00002560,15,Monthly Issuance,2017-06-20,2017,6,20,2017-06-20,2022-07-21 06:13:28.988334
A00003986,19,Monthly Issuance,2017-06-20,2017,6,20,2017-06-20,2022-07-23 16:58:00.988334
A00004858,67,Monthly Issuance,2017-06-21,2017,6,21,2017-06-21,2022-07-22 14:17:04.988334
A00001354,31,Monthly Issuance,2017-06-21,2017,6,21,2017-06-21,2022-07-24 06:42:46.988334
A00003262,23,Monthly Issuance,2017-06-22,2017,6,22,2017-06-22,2022-07-17 03:04:36.988334
A00003100,65,Monthly Issuance,2017-06-22,2017,6,22,2017-06-22,2022-07-15 03:05:26.988334
A00001839,5,Monthly Issuance,2017-06-22,2017,6,22,2017-06-22,2022-07-24 01:36:31.988334
A00003996,1,Monthly Issuance,2017-06-22,2017,6,22,2017-06-22,2022-07-23 18:13:34.988334
A00000622,24,Monthly Issuance,2017-06-22,2017,6,22,2017-06-22,2022-07-23 22:09:57.988334
