disp_id,client_id,account_id,type,event_timestamp
D00004554,4554,A00003777,Owner,2022-07-15 10:48:07.719715
D00004555,4555,A00003778,Owner,2022-07-21 20:59:46.719715
D00004556,4556,A00003779,Owner,2022-07-24 09:37:14.719715
D00004557,4557,A00003780,Owner,2022-07-22 22:45:28.719715
D00004558,4558,A00003780,User,2022-07-15 23:28:29.719715
D00004559,4559,A00003781,Owner,2022-07-18 21:37:12.719715
D00004560,4560,A00003782,Owner,2022-07-16 21:08:47.719715
D00004561,4561,A00003783,Owner,2022-07-16 18:22:27.719715
D00004562,4562,A00003784,Owner,2022-07-19 06:17:30.719715
D00004563,4563,A00003785,Owner,2022-07-24 13:42:54.719715
D00004564,4564,A00003785,User,2022-07-20 01:35:14.719715
D00004565,4565,A00003786,Owner,2022-07-25 01:18:31.719715
D00004567,4567,A00003787,Owner,2022-07-22 07:20:50.719715
D00004568,4568,A00003788,Owner,2022-07-23 05:30:29.719715
D00004569,4569,A00003789,Owner,2022-07-22 18:08:20.719715
D00004570,4570,A00003790,Owner,2022-07-21 05:35:35.719715
D00004571,4571,A00003791,Owner,2022-07-20 05:31:48.719715
D00004572,4572,A00003792,Owner,2022-07-25 23:23:41.719715
D00004573,4573,A00003793,Owner,2022-07-21 18:41:09.719715
D00004574,4574,A00003794,Owner,2022-07-22 02:13:28.719715
D00004575,4575,A00003795,Owner,2022-07-16 00:52:42.719715
D00004576,4576,A00003796,Owner,2022-07-18 14:24:04.719715
D00004577,4577,A00003797,Owner,2022-07-19 12:22:43.719715
D00004578,4578,A00003798,Owner,2022-07-23 15:26:55.719715
D00004579,4579,A00003799,Owner,2022-07-21 06:28:42.719715
D00004580,4580,A00003800,Owner,2022-07-19 13:52:36.719715
D00004581,4581,A00003801,Owner,2022-07-18 06:26:09.719715
D00004582,4582,A00003802,Owner,2022-07-24 08:19:00.719715
D00004583,4583,A00003803,Owner,2022-07-22 02:25:28.719715
D00004584,4584,A00003804,Owner,2022-07-18 15:31:13.719715
D00004585,4585,A00003805,Owner,2022-07-17 01:16:03.719715
D00004586,4586,A00003805,User,2022-07-17 03:49:05.719715
D00004587,4587,A00003806,Owner,2022-07-17 17:51:50.719715
D00004588,4588,A00003807,Owner,2022-07-15 21:29:19.719715
D00004589,4589,A00003808,Owner,2022-07-16 03:18:58.719715
D00004590,4590,A00003809,Owner,2022-07-20 03:36:16.719715
D00004591,4591,A00003810,Owner,2022-07-22 01:14:01.719715
D00004592,4592,A00003811,Owner,2022-07-19 19:46:19.719715
D00004593,4593,A00003812,Owner,2022-07-21 11:15:40.719715
D00004594,4594,A00003813,Owner,2022-07-15 07:35:06.719715
D00004595,4595,A00003813,User,2022-07-18 19:07:53.719715
D00004596,4596,A00003814,Owner,2022-07-16 15:56:19.719715
D00004597,4597,A00003815,Owner,2022-07-24 01:54:25.719715
D00004598,4598,A00003816,Owner,2022-07-18 07:11:57.719715
D00004599,4599,A00003816,User,2022-07-19 12:00:39.719715
D00004600,4600,A00003817,Owner,2022-07-18 02:39:47.719715
D00004601,4601,A00003818,Owner,2022-07-16 18:14:17.719715
D00004602,4602,A00003818,User,2022-07-25 22:03:52.719715
D00004603,4603,A00003819,Owner,2022-07-23 05:46:35.719715
D00004604,4604,A00003820,Owner,2022-07-16 15:02:06.719715
D00004605,4605,A00003821,Owner,2022-07-21 09:53:15.719715
D00004606,4606,A00003822,Owner,2022-07-25 05:39:54.719715
D00004607,4607,A00003823,Owner,2022-07-24 20:50:36.719715
D00004608,4608,A00003824,Owner,2022-07-23 04:43:10.719715
D00004609,4609,A00003825,Owner,2022-07-17 14:04:12.719715
D00004610,4610,A00003826,Owner,2022-07-25 07:43:06.719715
D00004611,4611,A00003827,Owner,2022-07-16 06:16:37.719715
D00004612,4612,A00003828,Owner,2022-07-23 12:07:15.719715
D00004615,4615,A00003830,Owner,2022-07-22 12:27:42.719715
D00004617,4617,A00003832,Owner,2022-07-25 21:08:33.719715
D00004618,4618,A00003832,User,2022-07-17 02:30:50.719715
D00004619,4619,A00003833,Owner,2022-07-20 11:03:02.719715
D00004620,4620,A00003834,Owner,2022-07-20 12:12:04.719715
D00004621,4621,A00003834,User,2022-07-20 19:30:41.719715
D00004622,4622,A00003835,Owner,2022-07-19 11:08:35.719715
D00004623,4623,A00003836,Owner,2022-07-16 16:02:16.719715
D00004624,4624,A00003837,Owner,2022-07-16 09:35:03.719715
D00004625,4625,A00003837,User,2022-07-25 19:40:13.719715
D00004626,4626,A00003838,Owner,2022-07-23 09:17:06.719715
D00004627,4627,A00003839,Owner,2022-07-21 08:18:01.719715
D00004628,4628,A00003839,User,2022-07-22 18:42:44.719715
D00004629,4629,A00003840,Owner,2022-07-18 14:43:46.719715
D00004630,4630,A00003840,User,2022-07-24 04:41:48.719715
D00004631,4631,A00003841,Owner,2022-07-18 05:50:32.719715
D00004632,4632,A00003842,Owner,2022-07-21 01:25:18.719715
D00004633,4633,A00003843,Owner,2022-07-17 08:48:12.719715
D00004634,4634,A00003844,Owner,2022-07-18 23:05:08.719715
D00004635,4635,A00003844,User,2022-07-15 22:59:33.719715
D00004636,4636,A00003845,Owner,2022-07-20 19:50:11.719715
D00004637,4637,A00003846,Owner,2022-07-22 21:03:53.719715
D00004638,4638,A00003847,Owner,2022-07-19 02:03:42.719715
D00004639,4639,A00003848,Owner,2022-07-24 09:54:15.719715
D00004640,4640,A00003849,Owner,2022-07-23 22:13:23.719715
D00004641,4641,A00003850,Owner,2022-07-24 22:16:08.719715
D00004642,4642,A00003850,User,2022-07-20 22:06:50.719715
D00004643,4643,A00003851,Owner,2022-07-16 10:48:27.719715
D00004644,4644,A00003852,Owner,2022-07-24 05:54:03.719715
D00004647,4647,A00003854,Owner,2022-07-25 01:40:41.719715
D00004648,4648,A00003855,Owner,2022-07-15 20:11:46.719715
D00004649,4649,A00003856,Owner,2022-07-24 21:55:00.719715
D00004650,4650,A00003857,Owner,2022-07-18 00:23:05.719715
D00004651,4651,A00003858,Owner,2022-07-17 19:35:58.719715
D00004652,4652,A00003859,Owner,2022-07-20 19:31:00.719715
D00004653,4653,A00003860,Owner,2022-07-20 16:42:44.719715
D00004654,4654,A00003861,Owner,2022-07-25 12:22:08.719715
D00004655,4655,A00003861,User,2022-07-22 12:03:20.719715
D00004656,4656,A00003862,Owner,2022-07-18 18:24:18.719715
D00004657,4657,A00003863,Owner,2022-07-22 03:14:58.719715
D00004658,4658,A00003864,Owner,2022-07-16 12:31:54.719715
D00004659,4659,A00003865,Owner,2022-07-15 20:06:55.719715
D00004660,4660,A00003866,Owner,2022-07-18 13:43:35.719715
D00004661,4661,A00003867,Owner,2022-07-16 15:40:32.719715
D00004662,4662,A00003868,Owner,2022-07-20 05:26:08.719715
D00004663,4663,A00003869,Owner,2022-07-25 13:05:42.719715
D00004664,4664,A00003870,Owner,2022-07-16 14:07:17.719715
D00004665,4665,A00003871,Owner,2022-07-20 01:36:25.719715
D00004666,4666,A00003871,User,2022-07-24 22:15:12.719715
D00004667,4667,A00003872,Owner,2022-07-21 00:38:04.719715
D00004668,4668,A00003872,User,2022-07-18 09:23:59.719715
D00004670,4670,A00003874,Owner,2022-07-17 09:43:45.719715
D00004671,4671,A00003874,User,2022-07-15 05:27:45.719715
D00004672,4672,A00003875,Owner,2022-07-21 22:08:17.719715
D00004673,4673,A00003876,Owner,2022-07-22 20:29:31.719715
D00004674,4674,A00003877,Owner,2022-07-15 09:13:12.719715
D00004675,4675,A00003878,Owner,2022-07-23 21:35:28.719715
D00004677,4677,A00003880,Owner,2022-07-18 07:06:20.719715
D00004678,4678,A00003881,Owner,2022-07-23 01:52:13.719715
D00004679,4679,A00003882,Owner,2022-07-16 14:03:42.719715
D00004680,4680,A00003883,Owner,2022-07-16 00:04:37.719715
D00004681,4681,A00003884,Owner,2022-07-19 13:26:56.719715
D00004682,4682,A00003884,User,2022-07-23 12:54:53.719715
D00004683,4683,A00003885,Owner,2022-07-23 04:55:07.719715
D00004684,4684,A00003886,Owner,2022-07-24 18:27:05.719715
D00004685,4685,A00003887,Owner,2022-07-17 20:11:36.719715
D00004686,4686,A00003888,Owner,2022-07-24 20:03:45.719715
D00004687,4687,A00003889,Owner,2022-07-22 11:47:15.719715
D00004688,4688,A00003889,User,2022-07-15 06:04:53.719715
D00004689,4689,A00003890,Owner,2022-07-18 18:42:25.719715
D00004690,4690,A00003891,Owner,2022-07-20 18:19:23.719715
D00004691,4691,A00003891,User,2022-07-23 20:27:24.719715
D00004692,4692,A00003892,Owner,2022-07-24 02:00:03.719715
D00004693,4693,A00003893,Owner,2022-07-22 09:44:00.719715
D00004694,4694,A00003893,User,2022-07-22 17:51:20.719715
D00004695,4695,A00003894,Owner,2022-07-18 09:27:30.719715
D00004696,4696,A00003894,User,2022-07-22 10:39:11.719715
D00004697,4697,A00003895,Owner,2022-07-22 09:23:36.719715
D00004698,4698,A00003896,Owner,2022-07-23 16:12:37.719715
D00004699,4699,A00003897,Owner,2022-07-22 16:14:56.719715
D00004700,4700,A00003898,Owner,2022-07-15 21:46:20.719715
D00004701,4701,A00003899,Owner,2022-07-15 12:16:17.719715
D00004704,4704,A00003901,Owner,2022-07-19 21:30:12.719715
D00004705,4705,A00003902,Owner,2022-07-22 23:28:44.719715
D00004706,4706,A00003903,Owner,2022-07-18 02:06:07.719715
D00004707,4707,A00003903,User,2022-07-15 20:01:15.719715
D00004708,4708,A00003904,Owner,2022-07-20 11:08:00.719715
D00004709,4709,A00003905,Owner,2022-07-18 02:36:33.719715
D00004710,4710,A00003906,Owner,2022-07-16 04:55:09.719715
D00004711,4711,A00003906,User,2022-07-16 07:02:35.719715
D00004712,4712,A00003907,Owner,2022-07-23 00:38:25.719715
D00004713,4713,A00003908,Owner,2022-07-21 20:44:46.719715
D00004714,4714,A00003908,User,2022-07-19 13:43:30.719715
D00004715,4715,A00003909,Owner,2022-07-22 19:23:43.719715
D00004716,4716,A00003910,Owner,2022-07-16 15:06:20.719715
D00004717,4717,A00003911,Owner,2022-07-21 15:53:34.719715
D00004718,4718,A00003912,Owner,2022-07-19 06:35:07.719715
D00004719,4719,A00003913,Owner,2022-07-23 07:56:15.719715
D00004720,4720,A00003914,Owner,2022-07-17 07:44:32.719715
D00004721,4721,A00003915,Owner,2022-07-23 10:32:23.719715
D00004722,4722,A00003916,Owner,2022-07-17 04:07:07.719715
D00004723,4723,A00003917,Owner,2022-07-19 05:01:37.719715
D00004724,4724,A00003918,Owner,2022-07-20 23:21:27.719715
D00004725,4725,A00003919,Owner,2022-07-17 05:08:28.719715
D00004726,4726,A00003919,User,2022-07-18 17:20:45.719715
D00004727,4727,A00003920,Owner,2022-07-18 08:15:22.719715
D00004728,4728,A00003920,User,2022-07-20 01:00:33.719715
D00004729,4729,A00003921,Owner,2022-07-18 14:59:38.719715
D00004730,4730,A00003922,Owner,2022-07-23 07:22:37.719715
D00004731,4731,A00003923,Owner,2022-07-20 01:09:40.719715
D00004732,4732,A00003924,Owner,2022-07-21 16:20:34.719715
D00004733,4733,A00003925,Owner,2022-07-23 19:18:56.719715
D00004734,4734,A00003926,Owner,2022-07-22 09:42:08.719715
D00004735,4735,A00003926,User,2022-07-24 09:24:29.719715
D00004736,4736,A00003927,Owner,2022-07-19 09:38:48.719715
D00004737,4737,A00003928,Owner,2022-07-24 20:26:01.719715
D00004739,4739,A00003930,Owner,2022-07-19 02:28:15.719715
D00004740,4740,A00003931,Owner,2022-07-23 22:24:55.719715
D00004741,4741,A00003932,Owner,2022-07-16 18:34:54.719715
D00004742,4742,A00003933,Owner,2022-07-19 23:14:59.719715
D00004743,4743,A00003933,User,2022-07-16 01:13:16.719715
D00004744,4744,A00003934,Owner,2022-07-19 19:16:27.719715
D00004745,4745,A00003935,Owner,2022-07-15 00:10:03.719715
D00004746,4746,A00003936,Owner,2022-07-22 03:50:21.719715
D00004747,4747,A00003937,Owner,2022-07-23 04:57:49.719715
D00004748,4748,A00003937,User,2022-07-25 22:30:27.719715
D00004749,4749,A00003938,Owner,2022-07-15 20:48:00.719715
D00004750,4750,A00003939,Owner,2022-07-20 18:27:36.719715
D00004751,4751,A00003940,Owner,2022-07-18 03:29:31.719715
D00004752,4752,A00003941,Owner,2022-07-22 04:36:10.719715
D00004753,4753,A00003941,User,2022-07-17 09:33:43.719715
D00004754,4754,A00003942,Owner,2022-07-16 16:20:56.719715
D00004755,4755,A00003943,Owner,2022-07-18 17:18:35.719715
D00004756,4756,A00003944,Owner,2022-07-23 06:35:44.719715
D00004757,4757,A00003944,User,2022-07-19 02:55:08.719715
D00004758,4758,A00003945,Owner,2022-07-25 13:49:12.719715
D00004759,4759,A00003945,User,2022-07-20 20:11:20.719715
D00004760,4760,A00003946,Owner,2022-07-17 02:48:57.719715
D00004761,4761,A00003946,User,2022-07-20 09:35:35.719715
D00004762,4762,A00003947,Owner,2022-07-25 22:13:40.719715
D00004763,4763,A00003948,Owner,2022-07-24 15:21:44.719715
D00004764,4764,A00003949,Owner,2022-07-20 00:50:58.719715
D00004765,4765,A00003950,Owner,2022-07-24 15:48:27.719715
D00004766,4766,A00003951,Owner,2022-07-19 06:12:05.719715
D00004767,4767,A00003952,Owner,2022-07-15 14:35:15.719715
D00004768,4768,A00003953,Owner,2022-07-23 11:53:50.719715
D00004769,4769,A00003954,Owner,2022-07-15 22:12:16.719715
D00004770,4770,A00003954,User,2022-07-19 11:24:09.719715
D00004771,4771,A00003955,Owner,2022-07-22 15:23:54.719715
D00004772,4772,A00003956,Owner,2022-07-25 02:01:39.719715
D00004773,4773,A00003957,Owner,2022-07-22 23:47:56.719715
D00004774,4774,A00003958,Owner,2022-07-22 05:18:10.719715
D00004775,4775,A00003958,User,2022-07-22 21:29:39.719715
D00004776,4776,A00003959,Owner,2022-07-22 23:57:53.719715
D00004777,4777,A00003960,Owner,2022-07-15 18:49:20.719715
D00004778,4778,A00003960,User,2022-07-15 05:18:36.719715
D00004779,4779,A00003961,Owner,2022-07-19 01:41:13.719715
D00004780,4780,A00003962,Owner,2022-07-20 17:02:08.719715
D00004781,4781,A00003963,Owner,2022-07-25 07:35:53.719715
D00004782,4782,A00003964,Owner,2022-07-15 21:01:49.719715
D00004783,4783,A00003965,Owner,2022-07-25 03:31:53.719715
D00004784,4784,A00003966,Owner,2022-07-15 04:53:30.719715
D00004785,4785,A00003966,User,2022-07-17 22:41:24.719715
D00004786,4786,A00003967,Owner,2022-07-22 18:14:16.719715
D00004787,4787,A00003968,Owner,2022-07-21 04:37:35.719715
D00004788,4788,A00003969,Owner,2022-07-25 08:34:16.719715
D00004789,4789,A00003970,Owner,2022-07-19 12:30:29.719715
D00004790,4790,A00003971,Owner,2022-07-16 07:42:13.719715
D00004791,4791,A00003972,Owner,2022-07-16 20:53:23.719715
D00004792,4792,A00003973,Owner,2022-07-23 18:30:38.719715
D00004793,4793,A00003974,Owner,2022-07-24 08:52:03.719715
D00004794,4794,A00003975,Owner,2022-07-23 19:46:52.719715
D00004795,4795,A00003976,Owner,2022-07-23 01:27:13.719715
D00004796,4796,A00003977,Owner,2022-07-19 19:26:19.719715
D00004797,4797,A00003978,Owner,2022-07-25 02:13:57.719715
D00004798,4798,A00003979,Owner,2022-07-15 23:38:13.719715
D00004799,4799,A00003980,Owner,2022-07-15 06:55:40.719715
D00004800,4800,A00003980,User,2022-07-23 18:07:18.719715
D00004801,4801,A00003981,Owner,2022-07-25 03:14:23.719715
D00004802,4802,A00003982,Owner,2022-07-22 01:04:41.719715
D00004803,4803,A00003983,Owner,2022-07-19 23:13:39.719715
D00004804,4804,A00003984,Owner,2022-07-17 06:03:03.719715
D00004805,4805,A00003985,Owner,2022-07-17 13:52:34.719715
D00004806,4806,A00003986,Owner,2022-07-17 19:07:57.719715
D00004807,4807,A00003987,Owner,2022-07-23 16:10:48.719715
D00004808,4808,A00003988,Owner,2022-07-15 17:21:37.719715
D00004809,4809,A00003989,Owner,2022-07-25 07:10:05.719715
D00004810,4810,A00003989,User,2022-07-21 17:58:44.719715
D00004811,4811,A00003990,Owner,2022-07-20 01:35:04.719715
D00004812,4812,A00003991,Owner,2022-07-18 06:08:58.719715
D00004813,4813,A00003992,Owner,2022-07-23 07:04:11.719715
D00004814,4814,A00003993,Owner,2022-07-23 04:18:56.719715
D00004815,4815,A00003994,Owner,2022-07-25 09:46:41.719715
D00004816,4816,A00003994,User,2022-07-21 10:55:51.719715
D00004817,4817,A00003995,Owner,2022-07-23 04:37:26.719715
D00004818,4818,A00003996,Owner,2022-07-17 12:45:01.719715
D00004819,4819,A00003997,Owner,2022-07-23 12:05:13.719715
D00004820,4820,A00003998,Owner,2022-07-20 15:50:27.719715
D00004821,4821,A00003999,Owner,2022-07-19 00:23:30.719715
D00004822,4822,A00003999,User,2022-07-23 23:36:54.719715
D00004823,4823,A00004000,Owner,2022-07-22 21:40:22.719715
D00004824,4824,A00004001,Owner,2022-07-18 09:43:30.719715
D00004826,4826,A00004003,Owner,2022-07-23 16:54:11.719715
D00004831,4831,A00004008,Owner,2022-07-25 18:32:41.719715
D00004832,4832,A00004009,Owner,2022-07-21 17:11:04.719715
D00004833,4833,A00004010,Owner,2022-07-16 22:55:58.719715
D00004836,4836,A00004013,Owner,2022-07-18 00:04:24.719715
D00004837,4837,A00004014,Owner,2022-07-18 09:57:27.719715
D00004853,4853,A00004026,Owner,2022-07-19 03:37:11.719715
D00004861,4861,A00004033,Owner,2022-07-15 11:21:16.719715
D00004862,4862,A00004034,Owner,2022-07-22 14:50:51.719715
D00004863,4863,A00004035,Owner,2022-07-17 15:08:54.719715
D00004877,4877,A00004047,Owner,2022-07-20 22:32:06.719715
D00004882,4882,A00004052,Owner,2022-07-17 16:30:22.719715
D00004886,4886,A00004055,Owner,2022-07-23 10:03:00.719715
D00004892,4892,A00004059,Owner,2022-07-21 01:44:38.719715
D00004901,4901,A00004066,Owner,2022-07-16 20:12:19.719715
D00004904,4904,A00004069,Owner,2022-07-18 10:33:34.719715
D00004906,4906,A00004071,Owner,2022-07-18 03:45:30.719715
D00004907,4907,A00004071,User,2022-07-25 00:19:34.719715
D00004915,4915,A00004078,Owner,2022-07-23 06:59:53.719715
D00004916,4916,A00004079,Owner,2022-07-19 19:56:23.719715
D00004918,4918,A00004081,Owner,2022-07-19 08:10:30.719715
D00004919,4919,A00004082,Owner,2022-07-18 00:41:52.719715
D00004923,4923,A00004086,Owner,2022-07-19 23:46:33.719715
D00004925,4925,A00004088,Owner,2022-07-20 09:47:44.719715
D00004927,4927,A00004090,Owner,2022-07-23 21:58:09.719715
D00004928,4928,A00004091,Owner,2022-07-15 19:02:40.719715
D00004929,4929,A00004092,Owner,2022-07-15 01:32:45.719715
D00004930,4930,A00004093,Owner,2022-07-22 04:03:33.719715
D00004937,4937,A00004099,Owner,2022-07-17 07:53:00.719715
D00004941,4941,A00004102,Owner,2022-07-25 17:13:45.719715
D00004942,4942,A00004103,Owner,2022-07-19 13:11:34.719715
D00004944,4944,A00004105,Owner,2022-07-21 04:06:47.719715
D00004949,4949,A00004109,Owner,2022-07-20 17:52:59.719715
D00004956,4956,A00004116,Owner,2022-07-17 16:46:12.719715
D00004959,4959,A00004119,Owner,2022-07-17 14:25:29.719715
D00004961,4961,A00004121,Owner,2022-07-24 01:19:29.719715
D00004968,4968,A00004127,Owner,2022-07-16 22:14:26.719715
D00004969,4969,A00004128,Owner,2022-07-17 15:54:36.719715
D00004972,4972,A00004130,Owner,2022-07-20 05:31:54.719715
D00004974,4974,A00004131,Owner,2022-07-20 20:41:21.719715
D00004975,4975,A00004131,User,2022-07-24 19:49:29.719715
D00004976,4976,A00004132,Owner,2022-07-16 01:18:40.719715
D00004979,4979,A00004134,Owner,2022-07-20 14:21:54.719715
D00004989,4989,A00004140,Owner,2022-07-18 08:25:30.719715
D00004992,4992,A00004143,Owner,2022-07-15 20:14:08.719715
D00004993,4993,A00004144,Owner,2022-07-15 07:51:58.719715
D00004994,4994,A00004144,User,2022-07-21 03:39:11.719715
D00005002,5002,A00004150,Owner,2022-07-16 13:04:59.719715
D00005010,5010,A00004156,Owner,2022-07-22 05:53:02.719715
D00005012,5012,A00004158,Owner,2022-07-18 00:46:13.719715
D00005013,5013,A00004159,Owner,2022-07-25 07:35:10.719715
D00005016,5016,A00004161,Owner,2022-07-16 13:32:38.719715
D00005028,5028,A00004171,Owner,2022-07-21 12:12:41.719715
D00005030,5030,A00004173,Owner,2022-07-16 14:19:57.719715
D00005046,5046,A00004186,Owner,2022-07-21 19:37:11.719715
D00005050,5050,A00004190,Owner,2022-07-25 23:45:03.719715
D00005056,5056,A00004195,Owner,2022-07-22 05:17:18.719715
D00005067,5067,A00004204,Owner,2022-07-21 04:28:14.719715
D00005072,5072,A00004208,Owner,2022-07-21 01:28:10.719715
D00005081,5081,A00004214,Owner,2022-07-16 16:33:10.719715
D00005093,5093,A00004225,Owner,2022-07-18 23:43:27.719715
D00005107,5107,A00004237,Owner,2022-07-25 07:48:26.719715
D00005108,5108,A00004237,User,2022-07-22 04:03:29.719715
D00005111,5111,A00004240,Owner,2022-07-17 14:22:04.719715
D00005117,5117,A00004245,Owner,2022-07-17 23:27:12.719715
D00005126,5126,A00004253,Owner,2022-07-16 06:49:26.719715
D00005127,5127,A00004254,Owner,2022-07-15 16:10:46.719715
D00005128,5128,A00004255,Owner,2022-07-20 09:06:26.719715
D00005132,5132,A00004258,Owner,2022-07-23 03:37:24.719715
D00005133,5133,A00004259,Owner,2022-07-17 09:14:35.719715
D00005134,5134,A00004260,Owner,2022-07-18 12:38:28.719715
D00005137,5137,A00004263,Owner,2022-07-24 08:25:06.719715
D00005138,5138,A00004264,Owner,2022-07-21 09:42:03.719715
D00005141,5141,A00004266,Owner,2022-07-17 10:59:19.719715
D00005143,5143,A00004268,Owner,2022-07-21 16:03:02.719715
D00005144,5144,A00004268,User,2022-07-18 06:27:07.719715
D00005145,5145,A00004269,Owner,2022-07-15 05:28:20.719715
D00005149,5149,A00004273,Owner,2022-07-21 06:32:13.719715
D00005152,5152,A00004276,Owner,2022-07-22 10:17:14.719715
D00005159,5159,A00004283,Owner,2022-07-24 23:14:17.719715
D00005163,5163,A00004286,Owner,2022-07-16 08:24:11.719715
D00005164,5164,A00004287,Owner,2022-07-22 21:01:13.719715
D00005171,5171,A00004293,Owner,2022-07-16 05:21:37.719715
D00005175,5175,A00004296,Owner,2022-07-22 18:04:50.719715
D00005180,5180,A00004301,Owner,2022-07-21 00:04:43.719715
D00005189,5189,A00004309,Owner,2022-07-15 11:52:54.719715
D00005200,5200,A00004318,Owner,2022-07-16 22:47:47.719715
D00005201,5201,A00004318,User,2022-07-19 08:36:15.719715
D00005203,5203,A00004320,Owner,2022-07-21 23:23:45.719715
D00005204,5204,A00004321,Owner,2022-07-20 06:50:29.719715
D00005212,5212,A00004328,Owner,2022-07-23 16:24:19.719715
D00005213,5213,A00004329,Owner,2022-07-19 22:16:34.719715
D00005214,5214,A00004330,Owner,2022-07-15 17:56:28.719715
D00005215,5215,A00004330,User,2022-07-15 08:49:58.719715
D00005217,5217,A00004332,Owner,2022-07-21 19:25:42.719715
D00005223,5223,A00004336,Owner,2022-07-23 07:28:34.719715
D00005224,5224,A00004337,Owner,2022-07-20 07:53:26.719715
D00005232,5232,A00004342,Owner,2022-07-23 16:43:27.719715
D00005233,5233,A00004343,Owner,2022-07-24 22:17:40.719715
D00005236,5236,A00004346,Owner,2022-07-17 12:19:20.719715
D00005237,5237,A00004347,Owner,2022-07-16 07:29:44.719715
D00005240,5240,A00004349,Owner,2022-07-15 23:13:54.719715
D00005241,5241,A00004350,Owner,2022-07-17 00:01:08.719715
D00005243,5243,A00004352,Owner,2022-07-18 18:36:57.719715
D00005245,5245,A00004354,Owner,2022-07-23 00:00:26.719715
D00005246,5246,A00004355,Owner,2022-07-15 12:25:31.719715
D00005247,5247,A00004356,Owner,2022-07-24 10:42:18.719715
D00005249,5249,A00004358,Owner,2022-07-15 04:14:43.719715
D00005253,5253,A00004361,Owner,2022-07-22 22:28:13.719715
D00005254,5254,A00004361,User,2022-07-25 05:29:55.719715
D00005263,5263,A00004368,Owner,2022-07-15 16:19:23.719715
D00005273,5273,A00004375,Owner,2022-07-22 01:50:44.719715
D00005275,5275,A00004377,Owner,2022-07-21 08:13:07.719715
D00005277,5277,A00004379,Owner,2022-07-24 08:28:06.719715
D00005281,5281,A00004383,Owner,2022-07-23 06:41:45.719715
D00005283,5283,A00004385,Owner,2022-07-15 07:42:08.719715
D00005284,5284,A00004386,Owner,2022-07-19 08:27:04.719715
D00005287,5287,A00004389,Owner,2022-07-25 19:07:12.719715
D00005308,5308,A00004405,Owner,2022-07-23 15:38:06.719715
D00005312,5312,A00004408,Owner,2022-07-24 09:30:19.719715
D00005313,5313,A00004408,User,2022-07-24 08:08:46.719715
D00005318,5318,A00004413,Owner,2022-07-25 01:00:09.719715
D00005319,5319,A00004413,User,2022-07-17 08:20:25.719715
D00005320,5320,A00004414,Owner,2022-07-20 21:46:18.719715
D00005321,5321,A00004414,User,2022-07-24 07:10:29.719715
D00005322,5322,A00004415,Owner,2022-07-15 20:46:37.719715
D00005323,5323,A00004416,Owner,2022-07-16 01:08:10.719715
D00005325,5325,A00004418,Owner,2022-07-16 03:58:20.719715
D00005326,5326,A00004418,User,2022-07-15 23:51:02.719715
D00005333,5333,A00004423,Owner,2022-07-23 04:23:25.719715
D00005334,5334,A00004424,Owner,2022-07-24 01:08:43.719715
D00005337,5337,A00004427,Owner,2022-07-21 15:31:03.719715
D00005338,5338,A00004427,User,2022-07-25 06:30:13.719715
D00005347,5347,A00004434,Owner,2022-07-21 01:43:38.719715
D00005352,5352,A00004437,Owner,2022-07-25 10:09:40.719715
D00005353,5353,A00004438,Owner,2022-07-15 21:48:35.719715
D00005354,5354,A00004439,Owner,2022-07-22 20:45:52.719715
D00005358,5358,A00004442,Owner,2022-07-19 11:41:41.719715
D00005362,5362,A00004445,Owner,2022-07-19 05:04:31.719715
D00005364,5364,A00004447,Owner,2022-07-25 15:21:05.719715
D00005365,5365,A00004447,User,2022-07-15 10:47:35.719715
D00005366,5366,A00004448,Owner,2022-07-20 17:39:58.719715
D00005367,5367,A00004448,User,2022-07-22 00:46:23.719715
D00005374,5374,A00004454,Owner,2022-07-24 08:26:22.719715
D00005376,5376,A00004456,Owner,2022-07-23 06:18:06.719715
D00005379,5379,A00004458,Owner,2022-07-18 16:56:45.719715
D00005384,5384,A00004462,Owner,2022-07-16 13:37:58.719715
D00005385,5385,A00004463,Owner,2022-07-21 02:10:33.719715
D00005389,5389,A00004467,Owner,2022-07-20 00:28:59.719715
D00005392,5392,A00004470,Owner,2022-07-23 03:47:19.719715
D00005393,5393,A00004471,Owner,2022-07-16 07:49:25.719715
D00005395,5395,A00004473,Owner,2022-07-22 04:43:21.719715
D00005397,5397,A00004475,Owner,2022-07-21 23:47:56.719715
D00005398,5398,A00004475,User,2022-07-18 11:32:34.719715
D00005399,5399,A00004476,Owner,2022-07-18 19:52:17.719715
D00005402,5402,A00004478,Owner,2022-07-23 02:40:50.719715
D00005404,5404,A00004480,Owner,2022-07-21 00:01:07.719715
D00005409,5409,A00004484,Owner,2022-07-18 05:06:32.719715
D00005413,5413,A00004488,Owner,2022-07-20 13:28:14.719715
D00005420,5420,A00004493,Owner,2022-07-20 05:52:56.719715
D00005433,5433,A00004503,Owner,2022-07-18 04:22:34.719715
D00005441,5441,A00004511,Owner,2022-07-18 18:47:14.719715
D00005445,5445,A00004514,Owner,2022-07-19 01:27:37.719715
D00005450,5450,A00004519,Owner,2022-07-16 19:30:40.719715
D00005460,5460,A00004526,Owner,2022-07-22 08:52:19.719715
D00005461,5461,A00004527,Owner,2022-07-24 10:54:57.719715
D00005462,5462,A00004527,User,2022-07-19 03:10:09.719715
